row_index,mode,audio_abs_mass,text_abs_mass,total_abs_mass,audio_share
87,SM2T,0.9999999478459358,0.0,0.9999999478459358,1.0
87,T2T,0.0,1.0,1.0,0.0
88,IAF_SM2T,0.06436661200132221,0.9356333131436259,0.9999999251449481,0.06436661681948866
88,ITF_SM2T,0.4388357503339648,0.5611642375588417,0.9999999878928065,0.4388357556470342
88,SM2T,0.9999999618157744,0.0,0.9999999618157744,1.0
88,T2T,0.0,1.0000000782310963,1.0000000782310963,0.0
89,IAF_SM2T,0.1627849587239325,0.8372151246294379,1.0000000833533704,0.16278494515525868
89,ITF_SM2T,0.5625551119446754,0.4374448861926794,0.9999999981373549,0.562555112992516
89,SM2T,0.9999999748542905,0.0,0.9999999748542905,1.0
89,T2T,0.0,0.9999999701976776,0.9999999701976776,0.0
90,IAF_SM2T,0.7068789307959378,0.29312103579286486,0.9999999665888026,0.70687895441361
90,ITF_SM2T,0.28817424923181534,0.711825666949153,0.9999999161809683,0.2881742733863039
90,SM2T,1.0000000837026164,0.0,1.0000000837026164,1.0
90,T2T,0.0,1.0000000359723344,1.0000000359723344,0.0
91,IAF_SM2T,0.6705192811787128,0.3294806629419327,0.9999999441206455,0.6705193186468995
91,ITF_SM2T,0.06887136772274971,0.9311286425217986,1.0000000102445483,0.06887136701719367
91,SM2T,0.9999999704305083,0.0,0.9999999704305083,1.0
91,T2T,0.0,1.000000006519258,1.000000006519258,0.0
92,IAF_SM2T,0.6125375851988792,0.3874624988529831,1.0000000840518624,0.6125375337139588
92,ITF_SM2T,0.17615708895027637,0.8238428924232721,0.9999999813735485,0.1761570922314579
92,SM2T,1.0000000630971044,0.0,1.0000000630971044,1.0
92,T2T,0.0,0.9999999378342181,0.9999999378342181,0.0
93,IAF_SM2T,0.864657724276185,0.13534227572381496,1.0,0.864657724276185
93,ITF_SM2T,0.2005000151693821,0.7994999988004565,1.0000000139698386,0.2005000123684293
93,SM2T,1.0000000224099495,0.0,1.0000000224099495,1.0
93,T2T,0.0,1.0000000508734956,1.0000000508734956,0.0
94,IAF_SM2T,0.43643202632665634,0.5635680062696338,1.0000000325962901,0.43643201210059185
94,ITF_SM2T,0.44352931156754494,0.5564706437289715,0.9999999552965164,0.4435293313948511
94,SM2T,0.9999999962747097,0.0,0.9999999962747097,1.0
94,T2T,0.0,0.9999999467981979,0.9999999467981979,0.0
95,IAF_SM2T,0.8320481376722455,0.16795188246760517,1.0000000201398507,0.8320481209149206
95,ITF_SM2T,0.14080289378762245,0.8591971257701516,1.000000019557774,0.1408028910338313
95,SM2T,0.9999999506399035,0.0,0.9999999506399035,1.0
95,T2T,0.0,0.9999999906867743,0.9999999906867743,0.0
96,IAF_SM2T,0.29471034929156303,0.7052896348759532,0.9999999841675162,0.29471035395755996
96,ITF_SM2T,0.5984890377148986,0.4015109296888113,0.9999999674037099,0.5984890572234215
96,SM2T,0.9999999613501132,0.0,0.9999999613501132,1.0
96,T2T,0.0,1.0000000421423465,1.0000000421423465,0.0
97,IAF_SM2T,0.22629263903945684,0.773707315325737,0.9999999543651938,0.22629264936627802
97,ITF_SM2T,0.4297522511333227,0.5702477023005486,0.9999999534338713,0.4297522711452223
97,SM2T,0.9999999621650204,0.0,0.9999999621650204,1.0
97,T2T,0.0,1.0000000149011612,1.0000000149011612,0.0
98,IAF_SM2T,0.8336690734140575,0.16633100807666779,1.0000000814907253,0.8336690054777656
98,ITF_SM2T,0.09482539677992463,0.905174549901858,0.9999999466817826,0.09482540183584602
98,SM2T,1.000000006519258,0.0,1.000000006519258,1.0
98,T2T,0.0,0.9999999445863068,0.9999999445863068,0.0
99,IAF_SM2T,0.7898019608110189,0.2101980485022068,1.0000000093132257,0.789801953455415
99,ITF_SM2T,0.09960725903511047,0.9003927288576961,0.9999999878928065,0.09960726024107484
99,SM2T,1.0000000102445483,0.0,1.0000000102445483,1.0
99,T2T,0.0,1.0000000093132257,1.0000000093132257,0.0
